#日期,机构,余额,活期余额
20190512,340881002,23194.5,3593.86
20190512,340881003,36252.9,5358.97
20190512,340881004,23801.33,2222.85
20190512,340881005,23497.47,2964.97
20190512,340881007,29345.96,2886.16
20190512,340881008,26684.82,2547.01
20190512,340881009,23859.46,3515.48
20190512,340881010,40128.4,5200.93
20190512,340881012,47007.95,6033
20190512,340881013,41815.14,4515.95
20190512,340881014,56427.16,7540.25
20190512,340881015,48302.31,6481.55
20190512,340881016,30076.34,4061.21
20190512,340881017,30258.73,3782.02
20190512,340881018,28064.8,4352.74
20190512,340881019,27241.28,2425.43
20190512,340881020,19039.91,2479.53
20190512,340881022,42290.18,4556.79
20190512,341001003,12273.08,3599.38
20190512,341001004,9186.13,2006.46
20190512,341001005,9789.49,2197.33
20190512,341001006,18434.18,2750.77
20190512,341001007,11425.32,2439.04
20190512,341001015,9099.44,1343.69
20190512,341003004,10372.67,1632.5
20190512,341003006,7652.89,1139.78
20190512,341003007,9752.69,1326.46
20190512,341003008,12854.59,2314.49
20190512,341003011,6455.95,854.8
20190512,341003012,6410.19,849.58
20190512,341003013,4238.01,811.77
20190512,341003014,3795.99,671.28
20190512,341003015,12649.71,1520.92
20190512,341003016,8641.83,1164.61
20190512,341003017,12466.85,2202.17
20190512,341003018,16214.67,2328.3
20190512,341003019,9698.72,1518.99
20190512,341003020,4219.08,445.21
20190512,341003022,5512.17,1448.42
20190512,341003023,3325.87,447.95
20190512,341021001,14244.51,1607.28
20190512,341021003,22469.19,3502.81
20190512,341021004,12063.36,1696.56
20190512,341021005,11071.2,1513.65
20190512,341021007,11851.24,1933.44
20190512,341021008,9336.13,1557.89
20190512,341021009,12319.36,1253.89
20190512,341021010,7801.78,824.39
20190512,341021011,21415.92,3437.18
20190512,341021012,22833.41,2862.14
20190512,341021013,6045.5,779.24
20190512,341021014,10224.31,1143.56
20190512,341021015,10443.56,1499.3
20190512,341021016,4926.83,765.67
20190512,341021017,16713.92,2155.84
20190512,341021018,16678.02,2629.95
20190512,341021019,19148.81,1973.69
20190512,341021022,15359.87,1859.62
20190512,341021024,3687.11,615.11
20190512,341021025,18511.95,2747.8
20190512,341021026,7577.56,849.98
20190512,341022003,8103.58,1148.53
20190512,341022004,10195.14,1350.41
20190512,341022005,14718.96,1106.93
20190512,341022006,14743.48,1603.32
20190512,341022008,6608.86,961.01
20190512,341022009,8797.67,941.04
20190512,341022010,11081.47,933.17
20190512,341022011,7340.64,1095.51
20190512,341022012,16888.91,2002.87
20190512,341022013,10504.05,1172.31
20190512,341022014,11504.74,1805.4
20190512,341023001,8301.23,1689.95
20190512,341023003,6179.25,1372.51
20190512,341023004,9950.32,1541.49
20190512,341023005,2742.45,382.71
20190512,341023006,3986.59,551.1
20190512,341023007,5317.44,1141.91
20190512,341024003,11328.31,844.37
20190512,341024004,11784.63,1160.08
20190512,341024005,14223.9,1737.05
20190512,341024006,19501.58,1926.66
20190512,341024007,18279.66,1647.37
20190512,341024008,11192.63,1596.27
20190512,341024009,16408.25,1976.88
20190512,341024010,9151.52,529.12
20190512,341101003,18001.71,3369.82
20190512,341101004,12664.77,2289.09
20190512,341101005,45290.93,8064.67
20190512,341101006,18852.19,2854.7
20190512,341101008,21600.89,3220.27
20190512,341101010,20987.5,4872.15
20190512,341101011,12708.43,2907.2
20190512,341101012,17851.16,3195.63
20190512,341101013,20317.52,3702.42
20190512,341101014,19215.11,4062.18
20190512,341101018,17116.27,2773.31
20190512,341101019,21786.41,4610.4
20190512,341122002,17509.74,3511.55
20190512,341122003,22281.32,4269.85
20190512,341122004,21092.14,4838.21
20190512,341122005,21241.07,8791.32
20190512,341122006,17923.18,2892.75
20190512,341122007,24941.02,3647.2
20190512,341122008,26978.03,6760.96
20190512,341122009,33477.76,4820.94
20190512,341122011,27397.82,2950.39
20190512,341124002,9496.15,2181.8
20190512,341124003,26953.02,6915.68
20190512,341124004,23118.59,3808.53
